Id	Desc	BuildingType	Name	Level	Description	Icon	Res	Prosperity	NeedBuilding1	NeedBuilding2	NeedBuilding3	NeedProsperity	NeedTime	NeedStone	NeedGold	NeedIron	NeedFood
1130		39	使馆	20	联盟的入口，援助			20	0	0	0	0	660	1000	1000	0	0
1131		39	使馆	21	联盟的入口，援助			21	0	0	0	0	360	1000	1000	0	0
1132		39	使馆	22	联盟的入口，援助			22	0	0	0	0	420	1000	1000	0	0
1133		39	使馆	23	联盟的入口，援助			23	0	0	0	0	480	1000	1000	0	0
1134		39	使馆	24	联盟的入口，援助			24	0	0	0	0	540	1000	1000	0	0
1135		39	使馆	25	联盟的入口，援助			25	0	0	0	0	840	1000	1000	0	0
1136		39	使馆	26	联盟的入口，援助			26	0	0	0	0	1260	1000	1000	0	0
1137		39	使馆	27	联盟的入口，援助			27	0	0	0	0	1800	1000	1000	0	0
1138		39	使馆	28	联盟的入口，援助			28	0	0	0	0	1140	1000	1000	0	0
1139		39	使馆	29	联盟的入口，援助			29	0	0	0	0	1980	1000	1000	0	0
1140		39	使馆	30	联盟的入口，援助			30	0	0	0	0	1620	1000	1000	0	0
1141		35	铁匠铺	0	打造英雄装备			0	0	0	0	0	900	1000	1000	0	0
1142	装饰建筑1		装饰1（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1143	装饰建筑2		装饰2（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1144	装饰建筑3		装饰3（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1145	装饰建筑4		装饰4（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1146	装饰建筑5		装饰5（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1147	装饰建筑6		装饰6（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1148	装饰建筑7		装饰7（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1149	装饰建筑8		装饰8（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1150	装饰建筑9		装饰9（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1151	装饰建筑10		装饰10（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1152	装饰建筑11		装饰11（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1153	装饰建筑12		装饰12（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1154	装饰建筑13		装饰13（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1155	装饰建筑14		装饰14（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1156	装饰建筑15		装饰15（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1157	装饰建筑16		装饰16（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1158	装饰建筑17		装饰17（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1159	装饰建筑18		装饰18（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1160	装饰建筑19		装饰19（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
1161	装饰建筑20		装饰20（名字待定）	0	装饰性建筑，对其他建筑有属性加成的功能			0	0	0	0	0	0	1000	1000	0	0
